user_main_brand,item_brand,user_lat,user_lon,item_lat,item_lon,item_price,has_premium_unlock,interacted
shein,princess polly,43.40894189176659,-80.75185682131561,42.940497977815255,-80.92716039029204,116.61105565304763,1,0
walmart,pre-owned/thrifted,43.528521294464184,-79.6858581922666,42.93151346695426,-79.80126112671009,122.58560293752853,1,0
zara,pre-owned/thrifted,42.99466895273871,-80.909518794087,43.35915989285521,-80.20860806237394,63.05171089177544,0,1
princess polly,lululemon,43.22792391175703,-80.60931609551022,43.21431608711455,-80.8918712229068,142.33717572092144,0,0
pre-owned/thrifted,aritzia,43.5718418285085,-80.62877909146032,42.922921942062125,-80.71617765300438,63.93709410305047,1,0
urban outfitters,pre-owned/thrifted,43.20706636154644,-79.34294906322171,43.36660191385005,-79.80278258283633,116.91622510836594,0,1
gap,garage,43.35749781698175,-79.58692555250414,42.90904202927122,-80.33479752867696,75.16220336181756,0,1
shein,gap,43.37021548868976,-79.89766027681948,43.52989756651942,-80.86793711921385,135.14218734570218,0,0
lululemon,walmart,43.04758100250691,-79.84588647676922,43.1451462581627,-79.3654576192594,136.6253803292759,1,0
aritzia,urban outfitters,43.18978835332183,-80.17585441119485,42.93220640240738,-79.86974996036622,17.675437141307157,0,0
pre-owned/thrifted,lululemon,43.167609030993546,-79.40581866578296,43.370681776786526,-79.38573033492041,140.79153303998274,0,0
zara,shein,42.920957366825654,-80.30748249423527,43.21814753154644,-80.44578990927931,124.70255202046027,0,1
gap,zara,42.919353411113086,-80.53896458026021,43.67904033068572,-80.34979931861656,119.74005357533669,0,1
zara,urban outfitters,43.56535763494062,-80.97392932613681,43.33535893000296,-79.50408956762996,34.13214425440076,0,1
pre-owned/thrifted,zara,43.11845664797825,-79.72758869547788,43.12019134482961,-80.24990131950923,121.74228526942642,0,0
urban outfitters,h&m,43.314463012991055,-79.83111213584881,43.46755109170718,-79.88544217618866,128.26924652933033,0,1
gap,urban outfitters,43.13898045887102,-80.53128992295173,43.11719360203417,-80.79565424500893,46.92679849585189,0,0
zara,walmart,43.65254339609228,-81.24961317208154,43.623394633126054,-80.40654706259471,143.07771136253695,0,0
aritzia,aritzia,43.10743740709262,-79.62200534456397,43.1997775764059,-81.05310026837928,12.229721227878816,1,1
walmart,garage,43.24372545019115,-81.27716403309185,43.339894850220965,-80.88803992824607,26.73684172083525,1,1
h&m,gap,43.598184200387685,-79.8926004407419,42.94045848305938,-81.29811316946474,82.94926501746957,1,1
walmart,gap,43.57354685343345,-79.35948578054789,43.24089699036178,-81.22146989670267,88.48990831273491,0,0
pre-owned/thrifted,garage,43.048881134277025,-80.42467734370359,43.5658908317288,-79.34543235364613,98.54676207863099,0,0
shein,princess polly,43.54211464783657,-80.83005319000809,43.54451904429067,-80.81529260972647,7.460523750742636,0,0
h&m,h&m,43.266549509390316,-79.89025797991323,43.07945484708282,-79.97337858099199,144.25318232020888,1,1
princess polly,zara,43.286375097668284,-79.66574371596883,43.08086325680845,-79.62180060240077,11.46527344645088,1,0
aritzia,walmart,43.006783977932756,-80.2071393678443,43.55384424977059,-80.19867908152686,25.743983144893345,1,1
princess polly,pre-owned/thrifted,42.9644812110057,-79.36592944948771,43.64431873613546,-80.99371099983209,7.032105041278262,0,1
gap,urban outfitters,43.48235144557901,-81.19666255668407,42.9762887370184,-79.84376712532766,87.19447282764374,0,0
h&m,h&m,43.29716892188424,-80.29040880339095,43.26004691154098,-80.09949717980084,140.17869816854096,0,1
princess polly,lululemon,43.249480562092145,-79.8630921053549,43.16996342317138,-79.83749882130525,101.56233908166732,0,0
princess polly,urban outfitters,43.48360658292192,-79.57471905770164,43.59655076436595,-79.76050675428583,124.28533292966196,0,0
zara,walmart,43.51241031919289,-80.94148877618441,42.96681993174401,-79.34917926463051,6.925774501494112,1,1
walmart,shein,43.02712653413548,-79.69999303647263,43.06890075404643,-80.15287343994657,83.59221827956029,0,0
zara,shein,43.38818011958212,-80.19458584856291,43.501974670069195,-80.61671777461879,71.63663173830068,0,0
h&m,h&m,43.00828326582215,-80.50689263602007,42.94103507918497,-80.00307088619952,77.35035191201499,0,1
h&m,aritzia,43.50110006882324,-81.03656994284181,43.294028304571434,-81.16311858151475,15.470911873602253,1,0
pre-owned/thrifted,walmart,43.425564125013715,-79.56940848218217,43.25368562774378,-79.50520536335682,104.24312735504958,0,0
zara,walmart,43.66529169686677,-80.98545358364056,43.167520943191,-81.0612379773236,77.96696015450199,0,0
garage,garage,42.95516641308514,-80.6804242815818,43.21565785225514,-80.64431432422836,115.94658322988327,1,1
lululemon,aritzia,42.945643776921,-80.71990893607513,43.32395246954419,-79.66850923874776,75.36714193894872,0,1
walmart,zara,43.12574965975456,-79.55717193161829,43.029093886710704,-80.10537524333857,26.66033725283265,0,0
h&m,zara,43.10936454698872,-79.9545940115822,43.35759670262688,-80.51272895944511,98.9972583412842,0,0
pre-owned/thrifted,pre-owned/thrifted,43.0975830392576,-79.70663720561726,43.54434586343999,-80.35312868124996,29.9960225052491,0,1
zara,gap,43.62500366441683,-80.799064202415,43.50812874383213,-79.59090521359563,131.49721168644817,1,0
walmart,shein,43.099636959879604,-80.050251800786,43.02311992375502,-80.6199912278802,93.90185466504002,1,1
zara,lululemon,43.1175597809029,-80.1565080337125,43.01939957579318,-79.56070063037565,27.794563115758365,0,1
princess polly,zara,43.50751860993437,-79.63433924642345,43.11453949419593,-81.12373113804661,144.539018334775,0,0
pre-owned/thrifted,aritzia,43.25979187396043,-79.48782587903747,43.18885978107283,-79.74640312558273,80.1629921836215,0,0
walmart,walmart,43.52136844556415,-81.27568645704523,43.226764465126784,-79.60490473389052,15.570275521389975,0,0
urban outfitters,lululemon,42.952292926051506,-79.95196016188241,43.44375777346668,-80.93636469432532,95.89077114018475,0,1
gap,zara,43.290056954938706,-81.19632840176054,42.945344345732664,-80.4393069352556,41.713841516857485,0,0
gap,walmart,42.92689088014662,-80.20228266984529,42.92773816338085,-80.96900045067268,121.53555052220885,0,1
walmart,zara,42.950122562764285,-80.72473454191264,43.21352845035513,-79.88679174201157,123.58420066709765,1,1
zara,shein,43.62514996267553,-80.68644680095572,43.45773095371039,-80.22930446387669,146.94736659892598,0,1
pre-owned/thrifted,urban outfitters,43.01139629689408,-80.59408299309528,43.05474827436519,-80.02935330658336,77.77108199855304,0,0
lululemon,zara,43.32593654582018,-80.05741510190077,43.413203585005,-80.90702606608758,70.96874756052189,0,1
gap,aritzia,43.228876482080565,-80.63190006866246,43.10786251035224,-80.87650827589516,114.25396278973969,1,1
pre-owned/thrifted,zara,43.177874661007074,-79.83460189881944,43.60886888705082,-81.21700534898018,24.208245169579353,0,0
gap,gap,43.61986667654982,-80.49094522885225,43.61655195541329,-80.65586492960854,84.302749500003,0,1
princess polly,lululemon,42.91745871742039,-81.16329359938008,43.13782976342506,-80.18051067733265,84.20590201897339,0,0
zara,lululemon,43.43103174894047,-79.73248031503178,43.08399500317059,-79.58413017200535,17.973602807506147,1,1
princess polly,shein,43.67071554737084,-80.72848335081459,43.22904317765298,-79.96614510508263,65.60769239850246,0,1
gap,aritzia,43.34813454676947,-80.43446624080147,43.09242526814412,-80.4292073532005,128.7262957922443,1,1
urban outfitters,garage,43.649457969626475,-79.9291122335562,43.437907074633365,-79.39375977121172,129.14227518922576,1,1
urban outfitters,aritzia,42.94180630342882,-80.63508768570257,43.56085174763863,-79.86150959884833,19.389461413353743,1,1
princess polly,lululemon,43.23503465525933,-81.18682868770657,43.43847370472898,-79.4396695942749,18.154527998435476,0,0
urban outfitters,gap,43.10812623276964,-80.55215790597437,43.55948035779948,-80.24482405345566,43.090844165280615,0,1
gap,urban outfitters,43.48465677198458,-79.41110283461138,43.21759372976598,-80.78219145041372,131.84107907032904,0,0
walmart,shein,43.6850376723978,-80.01653120540288,43.02505357656709,-81.19434662727055,23.690874835657347,1,0
princess polly,garage,43.105224049955396,-79.95704170266558,43.490360757918076,-79.8478302970323,109.39953638097971,0,1
lululemon,gap,43.42333968117926,-80.03543569272472,43.188379604113244,-81.05739400398893,19.669014843899966,0,1
lululemon,gap,43.058478106207794,-80.90201572208112,43.43701666018331,-80.69444974345606,95.35498879343469,0,1
shein,h&m,43.35226420365729,-80.46333227179544,43.11651515358541,-80.2350581842322,56.629758372275994,0,1
zara,shein,43.27114598935067,-79.79812040327336,42.964983707845334,-80.1711668244405,119.39252463005072,0,0
urban outfitters,aritzia,43.677604263705234,-81.09725420489367,43.69406543639021,-80.09883360602572,38.885115079677725,0,0
urban outfitters,walmart,43.38682181815717,-80.74429444782058,43.02496120634448,-80.9674893393006,97.68426526154418,0,1
h&m,urban outfitters,43.17960509766945,-80.74736178306829,43.690736795170785,-80.5405251903567,39.17396751350332,1,0
garage,walmart,42.991276627910345,-80.43596214481099,43.68182394605316,-80.06561154576606,108.4807410512623,0,0
princess polly,aritzia,43.02099746298795,-79.33926251811563,43.53505448312643,-79.36036227073242,131.68331501130857,0,0
aritzia,aritzia,43.080253543960985,-81.16499490663236,43.4275383696656,-79.84473772460062,23.386260873380206,0,1
urban outfitters,shein,43.10077332907224,-80.26259801123881,43.36224564020087,-79.45479248581208,130.656374846348,0,1
zara,aritzia,43.58049284627291,-80.94127063597557,43.59288123630227,-79.77557588337164,91.0684118900732,1,1
shein,lululemon,43.348978230626024,-79.35864690918051,43.13155161729559,-80.1165660622152,23.431021175718477,0,0
lululemon,h&m,43.318712729099495,-81.07339299054507,43.2741449699879,-80.91595326172731,66.99356902715824,0,0
urban outfitters,garage,42.991815097495376,-80.49279799527682,43.3955119754932,-79.96662869621497,28.324742555339196,0,1
shein,aritzia,43.58811175467955,-79.82423003033078,43.228952380695596,-80.05324086808018,106.55044388565258,1,1
gap,walmart,43.47825144256679,-79.89089114394511,43.241989163272216,-80.09506165908546,115.0358794906027,0,0
gap,aritzia,42.954134689520004,-80.45454272621214,43.16422773400167,-80.32042826402352,20.34049543955585,1,1
garage,h&m,43.466268077783816,-80.60695166409457,43.35138545334763,-80.24268679202144,78.39027864072342,0,0
walmart,lululemon,43.334830573874115,-80.50477524289425,43.58045962241209,-80.63111494576378,123.12063312375798,0,0
aritzia,lululemon,42.96538027659742,-80.77144747368271,43.06122270240505,-80.2613746147154,140.7436410248945,0,0
h&m,zara,43.266640513222924,-80.88933412258639,43.64754643100276,-80.90488818864304,79.46009067755665,1,0
garage,lululemon,43.28775702970404,-80.33392060488222,43.45127012299859,-79.68965120527925,142.790487423654,0,0
pre-owned/thrifted,zara,43.03261963213062,-80.76293248786479,43.55861857014403,-80.92844609060258,82.67490071612433,1,1
h&m,gap,43.65655851760023,-80.7250766702055,43.34495255410401,-81.13006742022107,62.157621716986654,0,0
princess polly,urban outfitters,43.579980297184534,-79.98648787305088,43.523613361139255,-80.42750794728568,127.98945364016984,0,0
zara,pre-owned/thrifted,43.43521786986329,-79.36292533660021,42.91296031787157,-79.98338512098788,76.48249301642291,0,1
pre-owned/thrifted,lululemon,43.26983644880049,-80.09272559888124,43.55470433982363,-80.42456635013292,73.42586403185584,1,0
pre-owned/thrifted,garage,43.229412433267605,-81.14604106587007,42.93211108726829,-80.74649173609738,76.09531096442511,0,0
garage,princess polly,43.42077877372076,-81.14883277229187,43.611930701090294,-80.18365763221911,127.78382527111307,1,1
walmart,gap,43.33634549552553,-79.39715355830887,43.69357019779092,-80.6059953291756,125.63152354476756,1,1
garage,lululemon,42.94981848470551,-80.70541841938532,43.13525396974142,-79.43426461974673,63.51039890383063,1,1
princess polly,urban outfitters,43.31000211901627,-81.11586602783504,43.06825484502863,-79.45470972079285,53.32847968122613,0,0
lululemon,zara,43.54512289378627,-80.10191082569924,43.512290691086434,-80.2952563600558,76.32956348567375,0,1
urban outfitters,walmart,43.26739190207757,-80.05270244341946,43.1024210727362,-80.64423201196348,88.0520139118808,1,0
urban outfitters,princess polly,42.94156526204341,-80.00299035976262,43.592449906537766,-79.82573517208672,39.558895541059556,0,1
walmart,urban outfitters,43.529022559507226,-80.76519594428491,42.98227407372598,-81.22657411303386,120.12348728376064,0,0
princess polly,urban outfitters,43.06109102570878,-81.26977863157104,43.00076415710348,-80.3504619879127,75.54000103120131,0,0
walmart,lululemon,43.10689666791043,-79.36996926109106,43.683321244080496,-80.62735321145934,53.43660452089414,0,0
shein,gap,43.031765082745835,-80.7982139086178,43.439071118616006,-79.45892822979489,20.48904397977864,0,0
urban outfitters,princess polly,43.1641720518972,-79.9479474238949,43.57750977954316,-81.27599394545463,39.632548258523,0,1
pre-owned/thrifted,shein,43.50540120455091,-79.88674026024258,43.15946350188121,-80.1943702485633,142.64576990461762,0,1
aritzia,pre-owned/thrifted,43.31550868760315,-80.07998516584102,43.441186999616484,-79.81867283786674,49.23945458883136,0,1
zara,shein,43.06390501932057,-80.6741852115727,43.375393461846876,-80.32996402495192,29.48459695822012,0,1
princess polly,princess polly,43.602264062521634,-80.75780749247187,43.38252009609836,-81.12919393967455,71.79755478997401,0,1
h&m,shein,43.60366548396122,-80.10466343459458,43.44602596763018,-79.35507721994419,49.52772278723606,0,1
walmart,lululemon,43.596462740036806,-79.56780873277661,43.36028733850328,-80.2639791372478,10.098091289323152,0,0
zara,h&m,43.09103696910523,-79.4065325421532,43.24324989544213,-80.07162751136198,51.856056505515504,0,1
h&m,zara,43.26099147534479,-81.08818839119249,43.12073815550444,-80.82678043458498,83.89575047122294,0,0
zara,h&m,43.687991724912706,-80.99034277480456,43.514865064730564,-80.33300382978639,84.9982939428952,0,1
aritzia,aritzia,43.517609981048,-79.41052748243384,43.08101794400255,-80.44170101608336,56.701043570648864,1,1
h&m,shein,42.921733936980445,-79.82692954333041,43.453883444923534,-81.15020831599603,69.85889965662709,0,1
garage,aritzia,42.95216367300839,-79.53401235034045,43.08666625811946,-81.08767929290507,145.00009814404112,1,0
gap,walmart,43.27114510144987,-80.89473473172932,43.40026413596357,-79.62505496076245,59.71552919839518,0,0
garage,garage,43.62737616468925,-80.12482825778119,43.49766261370323,-80.82036009558682,42.44288792269753,0,0
urban outfitters,walmart,43.33096143836217,-79.89772081116504,43.07497111112523,-80.91008345700274,40.302721389680215,0,1
gap,princess polly,43.29825000642743,-79.93977622910606,42.94795464068905,-80.29017709749972,71.37586884209945,0,1
garage,urban outfitters,42.984378959965305,-80.4836966182666,43.00477899439534,-79.76250573727498,115.13042156395689,0,1
gap,zara,43.42542408377944,-81.26921021661738,43.38479757381682,-81.17610696284203,34.868286707328615,0,0
lululemon,shein,43.557682528480186,-80.13414788639147,43.57955712498059,-80.14638416072349,107.84793843541136,0,0
gap,gap,43.20433600600605,-80.79379692164078,42.93599745698834,-81.06157911431885,8.066724385665362,0,1
pre-owned/thrifted,garage,43.52048948074027,-80.39949150771422,43.48732100723332,-81.22707789834877,65.74528180767217,0,0
walmart,pre-owned/thrifted,43.671581323120655,-79.38483796983236,43.173054916760044,-81.19451209567556,117.5004344544041,1,1
walmart,pre-owned/thrifted,43.06301316730215,-80.50192936471512,43.28282269593562,-79.63167178358312,54.116278587292555,0,1
pre-owned/thrifted,pre-owned/thrifted,43.318663704955796,-79.62039678667114,43.643087639876455,-81.06405503274388,86.74187970958292,0,1
zara,shein,43.12971036646766,-80.92291878850149,43.16557720378868,-81.20969727117541,34.72198875975707,0,1
shein,pre-owned/thrifted,43.534283535227075,-79.95507900394993,43.27226954715159,-80.42420022571417,112.58933171329498,0,1
zara,lululemon,43.36207469270493,-79.34598609112211,42.91094593180854,-79.61201305611594,12.580469973970144,1,0
h&m,h&m,43.407665934040246,-81.09621379825413,42.96527897600387,-80.77518324702139,128.61868350694755,0,0
h&m,garage,43.53833132769272,-81.28336011554562,43.106873272907826,-80.45657476494816,33.738476031141886,0,0
gap,h&m,43.216776378129964,-80.43283441473477,42.92228179265686,-81.2201549348725,131.78771459770797,1,1
garage,urban outfitters,43.63207205472564,-81.11474903389727,43.4051002608386,-80.40184297173025,56.11673998857501,0,0
garage,garage,43.32642309379691,-79.80323130064754,43.2411186854413,-80.14477383872573,109.78911829880056,0,1
walmart,h&m,43.026363858268276,-79.47090267230288,43.338516162182415,-80.15818589249571,51.28766817899733,1,1
princess polly,garage,43.45671929453504,-80.43195805458248,43.03971774871706,-80.63514661565127,136.3571923290239,0,0
zara,urban outfitters,43.534609080350606,-80.78257671568912,43.136745623549295,-80.66893363867372,23.36238320016428,0,1
lululemon,aritzia,43.15340934165402,-80.43119336198677,43.43105957988218,-81.0867527621268,30.885369444526813,0,1
urban outfitters,lululemon,43.585743405599004,-79.8531043643,43.67224217890432,-80.56640335870746,76.48936814802633,0,0
aritzia,shein,43.62491460381261,-81.28189167683925,42.940333418881764,-81.10101066225407,16.881073660531186,0,1
garage,shein,43.121523589902246,-80.1210920210306,43.61230745668421,-79.7668081105759,33.41712678175548,1,1
aritzia,pre-owned/thrifted,43.68681717817218,-80.07341663022524,43.361504961048965,-79.36745140450363,141.84612542074208,0,1
gap,lululemon,43.012569222439005,-80.02462350620813,43.3511356534045,-79.35985108666658,146.59100086644364,1,1
aritzia,walmart,43.061612534721995,-80.81595584003824,43.300222828166206,-79.56985780124921,59.55760275291118,1,1
urban outfitters,pre-owned/thrifted,43.04737987139042,-79.87189455324375,42.955515268723346,-80.09841570132076,138.87647304702068,0,1
pre-owned/thrifted,princess polly,43.6151917680063,-81.11721702733644,42.971901481388926,-79.89826860551224,83.9995779726476,0,0
urban outfitters,lululemon,43.42343404185997,-80.90145932706639,43.38072960452727,-80.72958839463917,44.11265755169622,0,1
aritzia,h&m,43.021683426577816,-79.54505990669104,43.172766857148446,-80.03845915965475,106.8478145566868,1,0
urban outfitters,garage,43.25225873469468,-79.82255369854687,43.63381445326215,-80.38870090112025,100.54076195335429,1,1
shein,walmart,43.39223842005584,-81.27250889197731,43.225272429887575,-80.33596532044614,148.42317127076635,0,0
gap,lululemon,42.966771267991504,-80.80324747926039,43.01462516696211,-79.78444687924969,43.43185667434608,0,0
zara,urban outfitters,43.60593309472587,-80.87118703401367,43.471775066801634,-80.7361632888055,102.44862788595164,0,1
pre-owned/thrifted,princess polly,43.54288282835323,-80.75838734392605,43.13468273715281,-80.66392077661095,12.5434444792698,1,0
lululemon,urban outfitters,43.30416541886131,-80.80488045944023,43.32037624588472,-79.45071641774273,21.478675611024315,0,1
garage,shein,43.67370129220734,-81.1749474085143,43.458266228404135,-81.18755141029806,5.568164367908523,0,0
h&m,shein,43.23420878342008,-80.38211896680636,43.620211288961656,-80.32873140317332,149.9217987536526,1,1
zara,pre-owned/thrifted,43.6872882552292,-79.83453305042767,43.533752955841344,-79.47439839918427,121.32968608638427,0,0
h&m,h&m,43.4343359990429,-80.08653655056513,43.44108885429818,-80.07927398436368,119.07483713636341,0,0
gap,walmart,43.40773701860316,-79.95425666280384,43.443706545916115,-80.20718585157573,78.91028091678605,0,0
pre-owned/thrifted,zara,43.032763916236625,-81.13770164292752,43.65673971522567,-80.80051164154129,48.50972702128879,0,0
walmart,princess polly,43.60554220664372,-79.39701857964643,43.13665927799723,-80.6134490218711,26.93332124708801,0,0
garage,princess polly,43.241991750336496,-79.62301633231395,42.90088967535695,-79.5959031683906,46.27783713273723,1,0
shein,lululemon,43.029786724625986,-79.68981936300867,43.11756364751856,-80.18156373646308,59.51582717972517,0,0
walmart,pre-owned/thrifted,42.9100860159806,-79.65403238991647,43.07431310370139,-80.27051561248643,114.66496406214264,0,1
gap,shein,43.34780454691071,-79.43457898373447,43.4294676680912,-81.10084057291994,83.2509593909571,0,1
zara,pre-owned/thrifted,43.32191969769814,-80.2114920677726,43.40696927981242,-81.26794368708975,16.23512585054499,0,1
shein,garage,43.475482897895326,-80.89943596426474,43.37476910616378,-79.3726296226259,7.614206299042275,0,0
urban outfitters,lululemon,43.61220644241424,-80.06643278429492,42.91299475456756,-80.54602766542631,19.838166032439155,1,0
aritzia,lululemon,42.963525267714424,-79.81423701266412,43.48302244356052,-80.09357387580098,64.52231348612,1,1
shein,walmart,43.48519719227229,-79.82416521329195,43.15882432998839,-81.14056985362542,140.31297297210764,0,1
lululemon,h&m,43.04992955527806,-80.25710195166624,43.43204479120531,-79.93377142855391,97.42335977533713,0,1
gap,aritzia,43.58654164252573,-81.16308256133284,43.34526274280172,-79.43486658258807,121.26475548194969,0,0
princess polly,gap,43.55525081108933,-80.55777412313974,43.17418474034233,-80.14866949400516,72.62431620315954,1,0
aritzia,gap,43.332635003988436,-79.45846678307328,43.00766101368328,-81.04776935524917,57.4415820632812,0,1
h&m,lululemon,43.468194238898654,-80.13110218048514,42.975535118128384,-80.13655694505304,20.718054043910296,1,1
garage,pre-owned/thrifted,43.151480090547,-80.22333611348857,43.56521466648978,-79.7673055737907,132.0102882169997,0,1
h&m,garage,43.27693431914625,-80.76229297123561,43.63471803366525,-80.48716692685196,118.55820420904591,1,1
shein,walmart,43.55730951816838,-80.56310216016684,43.41983043741144,-79.54032450411707,29.37712415167014,1,0
h&m,zara,43.26741215773857,-79.50930782169365,42.98274729188839,-80.00263409328527,79.27778176205777,1,0
lululemon,gap,43.186238612260354,-79.96707390494633,43.22162177351059,-79.50150216342159,75.66934714858051,0,1
gap,walmart,43.29536995780024,-79.72522594649533,43.48315136008413,-80.05298937750533,95.63827513954665,0,1
urban outfitters,lululemon,43.562599401949775,-80.39130915386468,43.523856707208054,-81.03742405599034,142.19709962873287,0,0
zara,h&m,43.1681664378967,-80.03950556108768,42.99457489783287,-80.68061657778962,89.06685905555955,1,1
garage,urban outfitters,43.039009274508594,-80.80323278251358,42.9000245750763,-80.89641010349509,83.3315036828997,0,0
lululemon,garage,43.469611216264624,-79.88907833943303,43.469709636704486,-79.48234700456628,12.296825275526272,1,0
lululemon,shein,43.56078257016647,-80.44479733259332,43.18527694078897,-79.77919986542503,14.12158402261347,1,1
h&m,walmart,42.98050998281882,-80.4149089703705,43.10358506529461,-79.94720326217998,32.16528474238439,0,1
h&m,h&m,43.09189929020476,-80.00135535084624,42.91031797583162,-80.69806736073676,9.708261895303501,1,0
shein,zara,43.0135775918088,-79.42743875706215,43.3322395254092,-80.93191045589957,112.7861698576518,0,0
zara,aritzia,43.17835312926573,-81.17198730678275,43.58092058834079,-79.78709782402217,109.88289407912465,0,1
walmart,shein,43.26028078312433,-79.65051352530598,43.66610531701807,-80.35168410824184,24.728153992588226,0,1
h&m,lululemon,43.499061069570644,-80.7152337791756,43.35259596049063,-80.84842089569874,126.23144061531573,0,0
gap,aritzia,43.42091806790534,-80.41216109098724,43.311569062191914,-80.06675604366944,27.443975052686238,1,1
princess polly,zara,43.396742853982744,-81.25617334244998,42.968045108391394,-81.21933229572309,48.67046011461703,0,0
garage,h&m,43.181899957287726,-80.69790784433137,43.33909824123408,-80.6476594917435,41.10165037839793,0,1
h&m,gap,43.57315804246781,-80.29473751473974,43.20398326317232,-80.36288601081773,58.98452929309193,0,0
gap,aritzia,43.27702973391853,-81.18764784530512,43.38570822470686,-81.00408333178119,41.92624605404447,1,0
gap,lululemon,43.683283950412125,-80.31780854123366,43.21098107830124,-79.33069104481832,75.89788433357555,0,0
garage,shein,43.40731371063659,-79.44577874228314,43.09223929876029,-80.88180527082076,64.07414279642938,1,0
walmart,pre-owned/thrifted,43.0010117932516,-81.08921356378438,42.9759722201827,-81.03929373991346,148.05257616300236,0,1
gap,princess polly,43.44094204966035,-79.77111854384898,43.151934755671114,-80.89293025222621,13.109320768592722,0,1
princess polly,walmart,43.160083212345356,-80.48065789324801,42.9773158674302,-79.76187773368055,25.616299576165986,0,0
gap,gap,43.44906175734888,-79.98965257095132,43.04151756065919,-80.44898868145631,12.65975461674736,0,1
gap,aritzia,42.955712918529926,-80.77952680402954,43.68986892686364,-80.16916812049492,95.74697327244449,1,1
gap,urban outfitters,43.03990514974077,-80.98101547491729,43.255282845525294,-81.25798168602728,12.90384522498934,0,0
urban outfitters,walmart,43.58458980712463,-80.97907477145755,43.32549741320401,-81.23113738285336,126.28376191953788,1,0
urban outfitters,pre-owned/thrifted,43.081743645618815,-81.15901610871371,43.59889482298978,-80.40834890034597,79.23110144887953,0,1
walmart,zara,43.56963290019436,-80.9287065901975,43.69645512039256,-79.66668951359675,81.4161055643224,0,0
h&m,princess polly,43.123420870763525,-79.97156123002206,43.366171559475745,-79.52952224258486,86.43120361826816,1,0
gap,h&m,43.41430552804697,-79.53661877631298,43.54997905683534,-81.12658686480871,29.767987414400558,1,1
zara,pre-owned/thrifted,43.45532045880787,-79.67174862881767,43.16155281946934,-80.22327379579795,33.665093951600696,0,0
h&m,pre-owned/thrifted,43.310123802516046,-79.92973138025103,43.14459516595783,-79.47354062744145,51.22851181658568,0,0
walmart,zara,43.144248541357385,-81.0791362731778,43.22216297679565,-80.52405449120423,91.05698029416845,0,0
pre-owned/thrifted,garage,43.07011550109688,-80.7216251074081,43.43800581013892,-79.64086833714326,35.467077511331105,0,0
h&m,zara,42.92655148364994,-80.68038624935505,43.44575335140408,-81.03260869120112,21.86810043432288,1,0
h&m,garage,43.143157120992576,-80.80008610720475,43.15219154771956,-79.4292110206644,145.66694853067267,1,1
aritzia,garage,43.422530232425025,-80.26998868058055,43.0065679393093,-79.79715336493739,8.187363147395322,0,0
shein,gap,43.65064385475879,-80.22889237024066,43.405917005172405,-79.4173312144262,121.39112377372314,1,0
aritzia,gap,43.59696358581044,-80.58622804965778,43.00266068975101,-79.94676553289499,119.26509668837821,0,0
princess polly,shein,43.512851821228246,-80.59242168252713,43.362794006583464,-80.57319213600114,48.09604650753892,0,1
urban outfitters,aritzia,43.53075787460264,-79.64288880418783,43.45473770244505,-79.42363765495055,24.665859321060445,0,1
urban outfitters,aritzia,43.4319879227808,-79.72141430336063,43.460489197115564,-80.74886644738164,26.116153772286395,0,1
shein,lululemon,43.1082294860528,-80.68440833663851,43.50277768852768,-80.63565495587653,106.12758449939291,0,0
garage,h&m,43.625756024564666,-79.47242311225348,43.59828753725253,-79.89838316399651,98.20695570749518,0,1
garage,aritzia,43.43658584952467,-79.39436996599498,43.29996719357183,-79.76936740094922,118.49812276645108,0,0
walmart,gap,43.34835250478435,-80.64651491593992,43.48419935162366,-79.44119303230168,140.93476999787018,0,0
lululemon,shein,42.98879157537078,-80.59115010241389,43.39533818829267,-80.89039518188758,105.32946767365584,1,1
shein,shein,43.257644435045144,-80.28873169315608,43.04931195183814,-79.70400392956155,27.598472799959303,0,1
h&m,garage,43.26828661696154,-79.41775837493265,42.92055171589553,-79.82290789320606,40.29917943098455,0,0
garage,lululemon,43.59165088761814,-79.54736113371537,43.127633108541545,-81.1724108874928,127.11809097660161,1,0
gap,zara,43.33731857615023,-81.09486407483281,43.254426965070095,-80.52555371757958,35.349380995960246,1,1
lululemon,h&m,43.20432043917633,-80.51453851345717,43.39368475554293,-80.7344690858798,15.515735958399805,1,0
zara,garage,43.68144026280853,-80.19325762050045,43.579967464402564,-80.69101915129194,106.97560783612631,0,0
h&m,zara,42.98857647466105,-80.29373505489691,43.056996573364934,-79.33410624089059,63.366321546070594,0,0
princess polly,aritzia,43.23803874264956,-80.9122738641262,43.00043983191878,-80.01444517304014,138.405807619156,0,0
gap,lululemon,42.933619740137125,-79.58236645766368,43.67078395797947,-79.864647684413,99.28698530858092,0,0
gap,garage,43.49192329661355,-79.94611843400632,42.986435647501125,-79.34676472536998,18.11075177979081,1,1
shein,walmart,43.634461241759325,-79.62418325029638,43.28279285608575,-80.54559643508472,142.4392022517808,0,0
lululemon,aritzia,43.12402986364039,-79.58247144130105,43.36845098303464,-79.69631966309439,42.490803227835656,0,0
walmart,zara,43.5866733414393,-79.80328829266851,43.33309953672595,-80.430938073391,53.89581110891144,0,0
princess polly,h&m,43.13377458436952,-80.42157879750056,42.96882572562635,-79.56093265637004,63.3277599841136,0,1
garage,zara,43.628616129315134,-80.07890648996914,42.945621531202896,-80.93868491737739,12.427522978625422,1,0
